Date,Time,Level,Entry
2025-10-22,09:46:30,INFO,Logger initialized and ready.
2025-10-22,09:46:32,INPUT,User_Input_MenuChoice: 1
2025-10-22,09:46:32,INFO,Monitoring process started.
2025-10-22,09:58:28,STATUS,CPU: 21.1%, RAM: 75.7%
2025-10-22,09:58:32,STATUS,CPU: 35.0%, RAM: 76.0%
2025-10-22,09:58:36,STATUS,CPU: 26.6%, RAM: 75.7%
2025-10-22,09:58:40,STATUS,CPU: 30.9%, RAM: 75.7%
2025-10-22,09:58:44,STATUS,CPU: 24.9%, RAM: 75.8%
2025-10-22,09:58:48,STATUS,CPU: 25.8%, RAM: 75.7%
2025-10-22,09:58:52,STATUS,CPU: 26.3%, RAM: 75.9%
2025-10-22,09:58:56,STATUS,CPU: 24.7%, RAM: 76.0%
2025-10-22,09:59:00,STATUS,CPU: 30.6%, RAM: 75.9%
2025-10-22,09:59:04,STATUS,CPU: 28.2%, RAM: 75.9%
2025-10-22,09:59:08,STATUS,CPU: 25.0%, RAM: 75.9%
2025-10-22,09:59:12,STATUS,CPU: 29.1%, RAM: 75.9%
2025-10-22,09:59:16,STATUS,CPU: 27.6%, RAM: 76.1%
2025-10-22,09:59:20,STATUS,CPU: 24.6%, RAM: 76.1%
2025-10-22,09:59:24,STATUS,CPU: 22.2%, RAM: 76.1%
2025-10-22,09:59:28,STATUS,CPU: 33.8%, RAM: 76.2%
2025-10-22,09:59:32,STATUS,CPU: 22.0%, RAM: 75.9%
2025-10-22,09:59:36,STATUS,CPU: 25.1%, RAM: 75.9%
2025-10-22,09:59:40,STATUS,CPU: 45.0%, RAM: 76.1%
2025-10-22,09:59:44,STATUS,CPU: 26.2%, RAM: 76.1%
2025-10-22,09:59:48,STATUS,CPU: 23.7%, RAM: 76.1%
2025-10-22,09:59:52,STATUS,CPU: 21.0%, RAM: 75.9%
2025-10-22,09:59:56,STATUS,CPU: 22.1%, RAM: 75.8%
2025-10-22,10:00:00,STATUS,CPU: 27.3%, RAM: 75.9%
2025-10-22,10:00:04,STATUS,CPU: 26.2%, RAM: 75.9%
2025-10-22,10:00:08,STATUS,CPU: 24.5%, RAM: 75.9%
2025-10-22,10:00:12,STATUS,CPU: 26.9%, RAM: 76.0%
2025-10-22,10:00:16,STATUS,CPU: 21.7%, RAM: 76.0%
2025-10-22,10:00:20,STATUS,CPU: 22.1%, RAM: 75.9%
2025-10-22,10:00:24,STATUS,CPU: 23.4%, RAM: 76.1%
2025-10-22,10:00:28,STATUS,CPU: 21.3%, RAM: 75.9%
2025-10-22,10:00:32,STATUS,CPU: 32.9%, RAM: 76.4%
2025-10-22,10:00:36,STATUS,CPU: 24.9%, RAM: 75.8%
2025-10-22,10:00:40,STATUS,CPU: 23.9%, RAM: 75.9%
2025-10-22,10:00:44,STATUS,CPU: 21.7%, RAM: 75.7%
2025-10-22,10:00:48,STATUS,CPU: 26.4%, RAM: 75.7%
2025-10-22,10:00:52,STATUS,CPU: 23.3%, RAM: 75.8%
2025-10-22,10:00:56,STATUS,CPU: 32.5%, RAM: 75.9%
2025-10-22,10:01:00,STATUS,CPU: 22.8%, RAM: 76.0%
2025-10-22,10:01:04,STATUS,CPU: 25.2%, RAM: 76.0%
2025-10-22,10:01:08,STATUS,CPU: 30.4%, RAM: 75.9%
2025-10-22,10:01:12,STATUS,CPU: 31.0%, RAM: 75.9%
2025-10-22,10:01:16,STATUS,CPU: 29.8%, RAM: 76.0%
2025-10-22,10:01:20,STATUS,CPU: 21.9%, RAM: 75.9%
2025-10-22,10:01:24,STATUS,CPU: 26.3%, RAM: 75.8%
2025-10-22,10:01:28,STATUS,CPU: 23.9%, RAM: 76.2%
2025-10-22,10:01:32,STATUS,CPU: 22.8%, RAM: 76.3%
2025-10-22,10:01:36,STATUS,CPU: 22.5%, RAM: 76.4%
2025-10-22,10:01:40,STATUS,CPU: 28.6%, RAM: 76.3%
2025-10-22,10:01:44,STATUS,CPU: 29.6%, RAM: 76.3%
2025-10-22,10:01:48,STATUS,CPU: 22.7%, RAM: 76.0%
2025-10-22,10:01:52,STATUS,CPU: 27.2%, RAM: 76.0%
2025-10-22,10:01:56,STATUS,CPU: 21.5%, RAM: 76.0%
2025-10-22,10:02:00,STATUS,CPU: 24.9%, RAM: 76.1%
2025-10-22,10:02:04,STATUS,CPU: 23.4%, RAM: 76.2%
2025-10-22,10:02:08,STATUS,CPU: 26.8%, RAM: 76.3%
2025-10-22,10:02:12,STATUS,CPU: 27.6%, RAM: 76.4%
2025-10-22,10:02:16,STATUS,CPU: 30.5%, RAM: 76.3%
2025-10-22,10:02:20,STATUS,CPU: 22.6%, RAM: 76.4%
2025-10-22,10:02:24,STATUS,CPU: 21.9%, RAM: 76.4%
2025-10-22,10:02:28,STATUS,CPU: 25.9%, RAM: 76.1%
2025-10-22,10:02:32,STATUS,CPU: 35.5%, RAM: 76.5%
2025-10-22,10:02:36,STATUS,CPU: 28.7%, RAM: 76.2%
2025-10-22,10:02:40,STATUS,CPU: 27.5%, RAM: 76.2%
2025-10-22,10:02:44,STATUS,CPU: 31.0%, RAM: 76.4%
2025-10-22,10:02:48,STATUS,CPU: 27.3%, RAM: 76.2%
2025-10-22,10:02:52,STATUS,CPU: 31.4%, RAM: 76.5%
2025-10-22,10:02:56,STATUS,CPU: 28.3%, RAM: 76.4%
2025-10-22,10:03:00,STATUS,CPU: 26.5%, RAM: 76.3%
2025-10-22,10:03:04,STATUS,CPU: 23.2%, RAM: 76.3%
2025-10-22,10:03:08,STATUS,CPU: 23.6%, RAM: 76.4%
2025-10-22,10:03:12,STATUS,CPU: 27.6%, RAM: 76.3%
2025-10-22,10:03:16,STATUS,CPU: 28.4%, RAM: 76.5%
2025-10-22,10:03:20,STATUS,CPU: 25.6%, RAM: 76.5%
2025-10-22,10:03:24,STATUS,CPU: 25.6%, RAM: 76.7%
2025-10-22,10:03:28,STATUS,CPU: 28.5%, RAM: 75.3%
2025-10-22,10:03:32,STATUS,CPU: 29.4%, RAM: 75.4%
2025-10-22,10:03:36,STATUS,CPU: 27.9%, RAM: 75.1%
2025-10-22,10:03:40,STATUS,CPU: 28.9%, RAM: 75.5%
2025-10-22,10:03:45,STATUS,CPU: 19.9%, RAM: 75.5%
2025-10-22,10:03:49,STATUS,CPU: 33.5%, RAM: 75.6%
2025-10-22,10:03:53,STATUS,CPU: 29.7%, RAM: 75.6%
2025-10-22,10:03:57,STATUS,CPU: 23.9%, RAM: 75.6%
2025-10-22,10:04:01,STATUS,CPU: 30.2%, RAM: 75.7%
2025-10-22,10:04:05,STATUS,CPU: 26.6%, RAM: 75.7%
2025-10-22,10:04:09,STATUS,CPU: 22.2%, RAM: 75.5%
2025-10-22,10:04:13,STATUS,CPU: 23.2%, RAM: 75.5%
2025-10-22,10:04:17,STATUS,CPU: 22.0%, RAM: 75.3%
2025-10-22,10:04:21,STATUS,CPU: 23.1%, RAM: 75.4%
2025-10-22,10:04:25,STATUS,CPU: 20.6%, RAM: 75.3%
2025-10-22,10:04:29,STATUS,CPU: 21.5%, RAM: 75.3%
2025-10-22,10:04:33,STATUS,CPU: 27.7%, RAM: 75.7%
2025-10-22,10:04:37,STATUS,CPU: 32.7%, RAM: 75.8%
2025-10-22,10:04:41,STATUS,CPU: 22.9%, RAM: 75.9%
2025-10-22,10:04:45,STATUS,CPU: 24.9%, RAM: 76.0%
2025-10-22,10:04:49,STATUS,CPU: 20.3%, RAM: 76.0%
2025-10-22,10:04:53,STATUS,CPU: 21.3%, RAM: 75.8%
2025-10-22,10:04:57,STATUS,CPU: 23.9%, RAM: 75.6%
2025-10-22,10:05:01,STATUS,CPU: 22.1%, RAM: 75.8%
2025-10-22,10:05:05,STATUS,CPU: 20.7%, RAM: 75.7%
2025-10-22,10:05:09,STATUS,CPU: 20.9%, RAM: 75.5%
2025-10-22,10:05:13,STATUS,CPU: 22.1%, RAM: 75.9%
2025-10-22,10:05:17,STATUS,CPU: 26.7%, RAM: 75.9%
2025-10-22,10:05:21,STATUS,CPU: 21.4%, RAM: 75.7%
2025-10-22,10:05:25,STATUS,CPU: 23.4%, RAM: 75.6%
2025-10-22,10:05:29,STATUS,CPU: 22.7%, RAM: 75.5%
2025-10-22,10:05:33,STATUS,CPU: 24.6%, RAM: 75.6%
2025-10-22,10:05:37,STATUS,CPU: 22.5%, RAM: 76.4%
2025-10-22,10:05:41,STATUS,CPU: 20.4%, RAM: 76.3%
2025-10-22,10:05:45,STATUS,CPU: 55.6%, RAM: 76.6%
2025-10-22,10:05:49,STATUS,CPU: 23.4%, RAM: 76.6%
2025-10-22,10:05:53,STATUS,CPU: 25.5%, RAM: 76.4%
2025-10-22,10:05:57,STATUS,CPU: 21.9%, RAM: 75.9%
2025-10-22,10:06:01,STATUS,CPU: 23.7%, RAM: 76.3%
2025-10-22,10:06:05,STATUS,CPU: 21.1%, RAM: 76.4%
2025-10-22,10:06:09,STATUS,CPU: 28.6%, RAM: 76.7%
2025-10-22,10:06:13,STATUS,CPU: 23.3%, RAM: 76.8%
2025-10-22,10:06:17,STATUS,CPU: 25.4%, RAM: 76.5%
2025-10-22,10:06:21,STATUS,CPU: 20.9%, RAM: 76.5%
2025-10-22,10:06:25,STATUS,CPU: 22.4%, RAM: 76.4%
2025-10-22,10:06:29,STATUS,CPU: 23.0%, RAM: 76.3%
2025-10-22,10:06:33,STATUS,CPU: 29.6%, RAM: 76.5%
2025-10-22,10:06:37,STATUS,CPU: 24.5%, RAM: 76.3%
2025-10-22,10:06:41,STATUS,CPU: 21.9%, RAM: 76.2%
2025-10-22,10:06:45,STATUS,CPU: 20.7%, RAM: 76.0%
2025-10-22,10:06:49,STATUS,CPU: 21.1%, RAM: 76.0%
2025-10-22,10:06:53,STATUS,CPU: 21.7%, RAM: 76.0%
2025-10-22,10:06:57,STATUS,CPU: 20.2%, RAM: 76.0%
2025-10-22,10:07:01,STATUS,CPU: 22.6%, RAM: 76.1%
2025-10-22,10:07:05,STATUS,CPU: 24.4%, RAM: 76.0%
2025-10-22,10:07:09,STATUS,CPU: 30.8%, RAM: 76.5%
2025-10-22,10:07:13,STATUS,CPU: 30.4%, RAM: 76.6%
2025-10-22,10:07:17,STATUS,CPU: 44.2%, RAM: 77.0%
2025-10-22,10:07:21,STATUS,CPU: 22.2%, RAM: 77.0%
2025-10-22,10:07:25,STATUS,CPU: 23.1%, RAM: 76.7%
2025-10-22,10:07:29,STATUS,CPU: 20.9%, RAM: 75.9%
2025-10-22,10:07:33,STATUS,CPU: 21.7%, RAM: 75.7%
2025-10-22,10:07:37,STATUS,CPU: 23.3%, RAM: 75.6%
2025-10-22,10:07:41,STATUS,CPU: 21.7%, RAM: 75.6%
2025-10-22,10:07:45,STATUS,CPU: 22.0%, RAM: 75.7%
2025-10-22,10:07:49,STATUS,CPU: 23.7%, RAM: 76.0%
2025-10-22,10:07:53,STATUS,CPU: 22.6%, RAM: 75.9%
2025-10-22,10:07:57,STATUS,CPU: 23.2%, RAM: 75.8%
2025-10-22,10:08:01,STATUS,CPU: 26.1%, RAM: 76.0%
2025-10-22,10:08:05,STATUS,CPU: 21.0%, RAM: 75.9%
2025-10-22,10:08:09,STATUS,CPU: 20.4%, RAM: 75.9%
2025-10-22,10:08:13,STATUS,CPU: 21.5%, RAM: 75.9%
2025-10-22,10:08:17,STATUS,CPU: 28.2%, RAM: 76.1%
2025-10-22,10:08:21,STATUS,CPU: 21.5%, RAM: 75.8%
2025-10-22,10:08:25,STATUS,CPU: 21.6%, RAM: 75.8%
2025-10-22,10:08:29,STATUS,CPU: 23.6%, RAM: 75.9%
2025-10-22,10:08:33,STATUS,CPU: 20.6%, RAM: 76.0%
2025-10-22,10:08:37,STATUS,CPU: 28.3%, RAM: 76.1%
2025-10-22,10:08:41,STATUS,CPU: 23.5%, RAM: 76.0%
2025-10-22,10:08:45,STATUS,CPU: 23.5%, RAM: 76.0%
2025-10-22,10:08:49,STATUS,CPU: 20.9%, RAM: 75.9%
2025-10-22,10:08:53,STATUS,CPU: 21.1%, RAM: 75.9%
2025-10-22,10:08:57,STATUS,CPU: 20.7%, RAM: 76.0%
2025-10-22,10:09:01,STATUS,CPU: 20.2%, RAM: 76.4%
2025-10-22,10:09:06,STATUS,CPU: 31.0%, RAM: 76.6%
2025-10-22,10:09:10,STATUS,CPU: 24.9%, RAM: 76.3%
2025-10-22,10:09:14,STATUS,CPU: 23.4%, RAM: 76.0%
2025-10-22,10:09:18,STATUS,CPU: 21.1%, RAM: 76.0%
2025-10-22,10:09:22,STATUS,CPU: 22.4%, RAM: 76.1%
2025-10-22,10:09:26,STATUS,CPU: 23.2%, RAM: 76.4%
2025-10-22,10:09:30,STATUS,CPU: 20.4%, RAM: 76.2%
2025-10-22,10:09:34,STATUS,CPU: 20.2%, RAM: 76.2%
2025-10-22,10:09:38,STATUS,CPU: 24.9%, RAM: 76.3%
2025-10-22,10:09:42,STATUS,CPU: 24.1%, RAM: 76.3%
2025-10-22,10:09:46,STATUS,CPU: 27.4%, RAM: 76.4%
2025-10-22,10:09:50,STATUS,CPU: 21.7%, RAM: 76.1%
2025-10-22,10:09:54,STATUS,CPU: 21.4%, RAM: 76.1%
2025-10-22,10:09:58,STATUS,CPU: 29.2%, RAM: 76.7%
2025-10-22,10:10:02,STATUS,CPU: 45.5%, RAM: 77.2%
2025-10-22,10:10:06,STATUS,CPU: 28.6%, RAM: 77.3%
2025-10-22,10:10:10,STATUS,CPU: 24.3%, RAM: 77.1%
2025-10-22,10:10:14,STATUS,CPU: 21.2%, RAM: 76.5%
2025-10-22,10:10:18,STATUS,CPU: 39.9%, RAM: 76.7%
2025-10-22,10:10:22,STATUS,CPU: 23.4%, RAM: 77.4%
2025-10-22,10:10:26,STATUS,CPU: 23.5%, RAM: 77.2%
2025-10-22,10:10:30,STATUS,CPU: 20.6%, RAM: 77.0%
2025-10-22,10:10:34,STATUS,CPU: 21.4%, RAM: 76.9%
2025-10-22,10:10:38,STATUS,CPU: 23.3%, RAM: 76.3%
