Date,Time,Level,Entry
2025-10-23,13:05:50,INFO,Logger initialized and ready.
2025-10-23,13:05:52,INPUT,User_Input_MenuChoice: 1
2025-10-23,13:05:52,INFO,Monitoring process started.
2025-10-23,13:05:53,STATUS,CPU: 5.0%, RAM: 72.2%
2025-10-23,13:06:00,STATUS,CPU: 14.2%, RAM: 72.2%
2025-10-23,13:06:07,STATUS,CPU: 5.3%, RAM: 72.3%
2025-10-23,13:06:07,INPUT,User_Input_MenuChoice: 4
2025-10-23,13:06:14,STATUS,CPU: 12.5%, RAM: 72.3%
2025-10-23,13:06:21,STATUS,CPU: 4.0%, RAM: 72.4%
2025-10-23,13:06:26,INPUT,User_Input_MenuChoice: 4
2025-10-23,13:06:28,STATUS,CPU: 18.0%, RAM: 72.6%
2025-10-23,13:06:35,STATUS,CPU: 8.5%, RAM: 72.4%
2025-10-23,13:06:42,STATUS,CPU: 4.2%, RAM: 72.6%
2025-10-23,13:06:47,INPUT,User_Input_MenuChoice: 5
2025-10-23,13:06:49,STATUS,CPU: 10.3%, RAM: 73.0%
2025-10-23,13:06:55,INFO,Alarm removed: CPU > 90.0%
2025-10-23,13:06:56,STATUS,CPU: 7.0%, RAM: 73.1%
2025-10-23,13:07:03,INPUT,User_Input_MenuChoice: 6
2025-10-23,13:07:03,STATUS,CPU: 6.5%, RAM: 73.0%
2025-10-23,13:07:10,INPUT,User_Input_LogLines: 44444
2025-10-23,13:07:10,STATUS,CPU: 8.7%, RAM: 73.1%
2025-10-23,13:07:17,INPUT,User_Input_MenuChoice: 7
2025-10-23,13:07:17,STATUS,CPU: 8.2%, RAM: 73.2%
2025-10-23,13:07:18,INFO,Monitoring process stopped.
