Date,Time,Level,Entry
2025-10-23,13:17:24,INFO,Logger initialized and ready.
2025-10-23,13:17:27,INPUT,User_Input_MenuChoice: 1
2025-10-23,13:17:27,INFO,Monitoring process started.
2025-10-23,14:06:04,STATUS,CPU: 23.6%, RAM: 79.6%
2025-10-23,14:06:11,STATUS,CPU: 16.1%, RAM: 79.4%
2025-10-23,14:06:18,STATUS,CPU: 17.8%, RAM: 79.4%
2025-10-23,14:06:25,STATUS,CPU: 18.4%, RAM: 79.1%
2025-10-23,14:06:32,STATUS,CPU: 20.6%, RAM: 79.4%
2025-10-23,14:06:39,STATUS,CPU: 17.8%, RAM: 80.1%
2025-10-23,14:06:46,STATUS,CPU: 21.5%, RAM: 78.9%
2025-10-23,14:06:53,STATUS,CPU: 43.6%, RAM: 78.4%
2025-10-23,14:07:00,STATUS,CPU: 16.6%, RAM: 77.6%
2025-10-23,14:07:07,STATUS,CPU: 19.6%, RAM: 78.1%
2025-10-23,14:07:14,STATUS,CPU: 15.3%, RAM: 77.7%
2025-10-23,14:07:21,STATUS,CPU: 28.0%, RAM: 78.5%
2025-10-23,14:07:28,STATUS,CPU: 33.4%, RAM: 78.5%
2025-10-23,14:07:35,STATUS,CPU: 52.3%, RAM: 78.2%
2025-10-23,14:07:42,STATUS,CPU: 20.1%, RAM: 74.5%
2025-10-23,14:07:49,STATUS,CPU: 20.3%, RAM: 74.0%
2025-10-23,14:07:56,STATUS,CPU: 22.7%, RAM: 74.9%
2025-10-23,14:08:03,STATUS,CPU: 23.2%, RAM: 75.1%
2025-10-23,14:08:10,STATUS,CPU: 21.9%, RAM: 75.2%
2025-10-23,14:08:17,STATUS,CPU: 23.1%, RAM: 74.9%
2025-10-23,14:08:24,STATUS,CPU: 54.1%, RAM: 75.5%
2025-10-23,14:08:31,STATUS,CPU: 24.6%, RAM: 75.9%
2025-10-23,14:08:38,STATUS,CPU: 23.1%, RAM: 75.9%
2025-10-23,14:08:45,STATUS,CPU: 19.7%, RAM: 75.4%
2025-10-23,14:08:52,STATUS,CPU: 21.7%, RAM: 75.8%
2025-10-23,14:08:59,STATUS,CPU: 20.2%, RAM: 75.2%
2025-10-23,14:09:06,STATUS,CPU: 38.3%, RAM: 76.2%
2025-10-23,14:09:13,STATUS,CPU: 16.2%, RAM: 77.7%
2025-10-23,14:09:20,STATUS,CPU: 25.4%, RAM: 76.1%
2025-10-23,14:09:27,STATUS,CPU: 15.4%, RAM: 76.1%
2025-10-23,14:09:34,STATUS,CPU: 18.5%, RAM: 76.6%
2025-10-23,14:09:41,STATUS,CPU: 16.5%, RAM: 76.4%
2025-10-23,14:09:48,STATUS,CPU: 15.6%, RAM: 76.8%
2025-10-23,14:09:55,STATUS,CPU: 23.0%, RAM: 72.9%
2025-10-23,14:10:02,STATUS,CPU: 41.4%, RAM: 74.3%
2025-10-23,14:10:09,STATUS,CPU: 14.7%, RAM: 74.0%
2025-10-23,14:10:16,STATUS,CPU: 25.1%, RAM: 73.8%
2025-10-23,14:10:23,STATUS,CPU: 29.5%, RAM: 73.5%
2025-10-23,14:10:30,STATUS,CPU: 16.8%, RAM: 74.3%
2025-10-23,14:10:37,STATUS,CPU: 25.3%, RAM: 74.3%
2025-10-23,14:10:44,STATUS,CPU: 19.3%, RAM: 74.0%
2025-10-23,14:10:51,STATUS,CPU: 22.6%, RAM: 74.0%
2025-10-23,14:10:58,STATUS,CPU: 18.5%, RAM: 73.9%
2025-10-23,14:11:05,STATUS,CPU: 25.9%, RAM: 74.4%
2025-10-23,14:11:12,STATUS,CPU: 21.6%, RAM: 74.2%
2025-10-23,14:11:19,STATUS,CPU: 15.1%, RAM: 74.1%
2025-10-23,14:11:26,STATUS,CPU: 15.0%, RAM: 73.8%
2025-10-23,14:11:33,STATUS,CPU: 31.2%, RAM: 74.4%
2025-10-23,14:11:40,STATUS,CPU: 14.9%, RAM: 74.4%
2025-10-23,14:11:47,STATUS,CPU: 24.9%, RAM: 74.0%
2025-10-23,14:11:54,STATUS,CPU: 14.3%, RAM: 74.0%
2025-10-23,14:12:01,STATUS,CPU: 27.4%, RAM: 74.5%
2025-10-23,14:12:08,STATUS,CPU: 20.2%, RAM: 74.6%
2025-10-23,14:12:15,STATUS,CPU: 24.7%, RAM: 74.0%
2025-10-23,14:12:22,STATUS,CPU: 42.1%, RAM: 74.7%
2025-10-23,14:12:29,STATUS,CPU: 44.3%, RAM: 75.0%
2025-10-23,14:12:36,STATUS,CPU: 17.9%, RAM: 75.8%
2025-10-23,14:12:43,STATUS,CPU: 29.6%, RAM: 75.0%
2025-10-23,14:12:50,STATUS,CPU: 16.0%, RAM: 75.3%
2025-10-23,14:12:57,STATUS,CPU: 16.4%, RAM: 74.7%
2025-10-23,14:13:04,STATUS,CPU: 45.2%, RAM: 76.1%
2025-10-23,14:13:11,STATUS,CPU: 15.0%, RAM: 75.2%
2025-10-23,14:13:18,STATUS,CPU: 15.0%, RAM: 74.4%
2025-10-23,14:13:25,STATUS,CPU: 19.0%, RAM: 74.4%
2025-10-23,14:13:32,STATUS,CPU: 18.7%, RAM: 75.0%
2025-10-23,14:13:39,STATUS,CPU: 22.9%, RAM: 75.1%
2025-10-23,14:13:46,STATUS,CPU: 15.7%, RAM: 73.9%
2025-10-23,14:13:53,STATUS,CPU: 14.3%, RAM: 73.9%
2025-10-23,14:14:00,STATUS,CPU: 18.6%, RAM: 74.6%
2025-10-23,14:14:07,STATUS,CPU: 15.8%, RAM: 74.5%
2025-10-23,14:14:14,STATUS,CPU: 14.2%, RAM: 74.3%
2025-10-23,14:14:21,STATUS,CPU: 14.7%, RAM: 75.1%
2025-10-23,14:14:28,STATUS,CPU: 14.6%, RAM: 74.4%
2025-10-23,14:14:35,STATUS,CPU: 18.7%, RAM: 75.0%
2025-10-23,14:14:42,STATUS,CPU: 15.0%, RAM: 74.7%
2025-10-23,14:14:49,STATUS,CPU: 14.3%, RAM: 74.5%
2025-10-23,14:14:56,STATUS,CPU: 16.1%, RAM: 75.4%
2025-10-23,14:15:03,STATUS,CPU: 17.9%, RAM: 75.3%
2025-10-23,14:15:11,STATUS,CPU: 15.3%, RAM: 75.7%
2025-10-23,14:15:18,STATUS,CPU: 15.7%, RAM: 74.9%
2025-10-23,14:15:25,STATUS,CPU: 15.0%, RAM: 74.7%
2025-10-23,14:15:32,STATUS,CPU: 18.6%, RAM: 75.2%
2025-10-23,14:15:39,STATUS,CPU: 15.2%, RAM: 75.3%
2025-10-23,14:15:46,STATUS,CPU: 78.1%, RAM: 74.3%
2025-10-23,14:15:53,STATUS,CPU: 64.5%, RAM: 75.7%
2025-10-23,14:16:00,STATUS,CPU: 59.3%, RAM: 76.1%
2025-10-23,14:16:07,STATUS,CPU: 36.7%, RAM: 76.8%
2025-10-23,14:16:14,STATUS,CPU: 35.2%, RAM: 76.4%
2025-10-23,14:16:21,STATUS,CPU: 41.1%, RAM: 76.4%
2025-10-23,14:16:28,STATUS,CPU: 41.0%, RAM: 75.4%
2025-10-23,14:16:35,STATUS,CPU: 19.2%, RAM: 76.0%
2025-10-23,14:16:42,STATUS,CPU: 20.6%, RAM: 75.3%
2025-10-23,14:16:49,STATUS,CPU: 15.2%, RAM: 73.7%
2025-10-23,14:16:56,STATUS,CPU: 15.3%, RAM: 73.8%
2025-10-23,14:17:03,STATUS,CPU: 17.6%, RAM: 74.1%
2025-10-23,14:17:10,STATUS,CPU: 14.8%, RAM: 74.3%
2025-10-23,14:17:17,STATUS,CPU: 16.1%, RAM: 74.2%
2025-10-23,14:17:24,STATUS,CPU: 13.8%, RAM: 74.3%
2025-10-23,14:17:31,STATUS,CPU: 18.8%, RAM: 74.3%
2025-10-23,14:17:38,STATUS,CPU: 15.3%, RAM: 74.4%
2025-10-23,14:17:45,STATUS,CPU: 14.3%, RAM: 75.0%
2025-10-23,14:17:52,STATUS,CPU: 18.0%, RAM: 75.3%
2025-10-23,14:17:59,STATUS,CPU: 17.4%, RAM: 75.3%
2025-10-23,14:18:06,STATUS,CPU: 19.3%, RAM: 75.8%
2025-10-23,14:18:13,STATUS,CPU: 31.9%, RAM: 75.6%
2025-10-23,14:18:20,STATUS,CPU: 21.6%, RAM: 75.3%
2025-10-23,14:18:27,STATUS,CPU: 22.8%, RAM: 75.2%
2025-10-23,14:18:34,STATUS,CPU: 24.6%, RAM: 75.6%
2025-10-23,14:18:41,STATUS,CPU: 36.9%, RAM: 75.6%
2025-10-23,14:18:48,STATUS,CPU: 40.3%, RAM: 76.3%
2025-10-23,14:18:55,STATUS,CPU: 15.6%, RAM: 75.6%
2025-10-23,14:19:02,STATUS,CPU: 18.5%, RAM: 75.8%
2025-10-23,14:19:09,STATUS,CPU: 14.1%, RAM: 76.8%
2025-10-23,14:19:16,STATUS,CPU: 15.6%, RAM: 75.8%
2025-10-23,14:19:23,STATUS,CPU: 14.9%, RAM: 75.7%
2025-10-23,14:19:30,STATUS,CPU: 20.1%, RAM: 76.1%
2025-10-23,14:19:37,STATUS,CPU: 20.0%, RAM: 76.2%
2025-10-23,14:19:44,STATUS,CPU: 15.2%, RAM: 75.9%
2025-10-23,14:19:51,STATUS,CPU: 16.5%, RAM: 75.9%
2025-10-23,14:19:58,STATUS,CPU: 14.5%, RAM: 76.5%
2025-10-23,14:20:05,STATUS,CPU: 25.4%, RAM: 73.5%
2025-10-23,14:20:12,STATUS,CPU: 16.0%, RAM: 73.6%
2025-10-23,14:20:19,STATUS,CPU: 14.6%, RAM: 73.7%
2025-10-23,14:20:26,STATUS,CPU: 16.5%, RAM: 73.3%
2025-10-23,14:20:33,STATUS,CPU: 18.0%, RAM: 74.4%
2025-10-23,14:20:40,STATUS,CPU: 13.9%, RAM: 73.9%
2025-10-23,14:20:47,STATUS,CPU: 16.0%, RAM: 73.4%
2025-10-23,14:20:54,STATUS,CPU: 15.6%, RAM: 73.5%
2025-10-23,14:21:01,STATUS,CPU: 17.8%, RAM: 73.9%
2025-10-23,14:21:08,STATUS,CPU: 15.8%, RAM: 74.2%
2025-10-23,14:21:15,STATUS,CPU: 16.0%, RAM: 73.5%
2025-10-23,14:21:22,STATUS,CPU: 13.6%, RAM: 73.6%
2025-10-23,14:21:29,STATUS,CPU: 14.3%, RAM: 73.7%
2025-10-23,14:21:36,STATUS,CPU: 19.0%, RAM: 74.7%
2025-10-23,14:21:43,STATUS,CPU: 15.4%, RAM: 74.0%
2025-10-23,14:21:50,STATUS,CPU: 14.8%, RAM: 74.1%
2025-10-23,14:21:57,STATUS,CPU: 16.7%, RAM: 74.0%
2025-10-23,14:22:04,STATUS,CPU: 18.0%, RAM: 74.6%
2025-10-23,14:22:11,STATUS,CPU: 14.6%, RAM: 75.0%
2025-10-23,14:22:18,STATUS,CPU: 14.8%, RAM: 74.4%
2025-10-23,14:22:25,STATUS,CPU: 14.7%, RAM: 74.4%
2025-10-23,14:22:32,STATUS,CPU: 18.0%, RAM: 75.2%
2025-10-23,14:22:39,STATUS,CPU: 14.5%, RAM: 75.4%
2025-10-23,14:22:46,STATUS,CPU: 26.9%, RAM: 75.5%
2025-10-23,14:22:53,STATUS,CPU: 16.9%, RAM: 74.9%
2025-10-23,14:23:00,STATUS,CPU: 17.3%, RAM: 75.2%
2025-10-23,14:23:07,STATUS,CPU: 21.5%, RAM: 75.6%
2025-10-23,14:23:14,STATUS,CPU: 14.9%, RAM: 75.5%
2025-10-23,14:23:21,STATUS,CPU: 14.6%, RAM: 75.0%
2025-10-23,14:23:28,STATUS,CPU: 15.3%, RAM: 74.8%
2025-10-23,14:23:35,STATUS,CPU: 16.8%, RAM: 75.4%
2025-10-23,14:23:42,STATUS,CPU: 14.6%, RAM: 75.0%
2025-10-23,14:23:49,STATUS,CPU: 15.8%, RAM: 74.9%
2025-10-23,14:23:56,STATUS,CPU: 16.6%, RAM: 75.0%
2025-10-23,14:24:03,STATUS,CPU: 18.6%, RAM: 75.8%
2025-10-23,14:24:10,STATUS,CPU: 14.7%, RAM: 75.8%
2025-10-23,14:24:17,STATUS,CPU: 16.7%, RAM: 75.2%
2025-10-23,14:24:24,STATUS,CPU: 15.5%, RAM: 75.4%
2025-10-23,14:24:31,STATUS,CPU: 17.4%, RAM: 75.7%
2025-10-23,14:24:38,STATUS,CPU: 15.6%, RAM: 75.8%
2025-10-23,14:24:45,STATUS,CPU: 17.8%, RAM: 75.4%
2025-10-23,14:24:52,STATUS,CPU: 20.9%, RAM: 75.6%
2025-10-23,14:24:59,STATUS,CPU: 15.5%, RAM: 75.4%
2025-10-23,14:25:06,STATUS,CPU: 17.9%, RAM: 76.1%
2025-10-23,14:25:13,STATUS,CPU: 33.8%, RAM: 70.8%
2025-10-23,14:25:20,STATUS,CPU: 23.8%, RAM: 75.4%
2025-10-23,14:25:27,STATUS,CPU: 18.0%, RAM: 74.8%
2025-10-23,14:25:34,STATUS,CPU: 22.8%, RAM: 75.5%
2025-10-23,14:25:41,STATUS,CPU: 29.9%, RAM: 75.6%
2025-10-23,14:25:48,STATUS,CPU: 18.5%, RAM: 75.7%
2025-10-23,14:25:55,STATUS,CPU: 19.0%, RAM: 72.7%
2025-10-23,14:26:02,STATUS,CPU: 34.3%, RAM: 75.8%
2025-10-23,14:26:09,STATUS,CPU: 26.2%, RAM: 75.7%
2025-10-23,14:26:16,STATUS,CPU: 17.6%, RAM: 75.8%
2025-10-23,14:26:23,STATUS,CPU: 30.0%, RAM: 76.8%
2025-10-23,14:26:30,STATUS,CPU: 19.3%, RAM: 76.3%
2025-10-23,14:26:37,STATUS,CPU: 20.7%, RAM: 76.5%
2025-10-23,14:26:44,STATUS,CPU: 24.6%, RAM: 77.5%
2025-10-23,14:26:51,STATUS,CPU: 42.8%, RAM: 77.7%
2025-10-23,14:26:58,STATUS,CPU: 19.8%, RAM: 77.2%
2025-10-23,14:27:05,STATUS,CPU: 20.1%, RAM: 78.3%
2025-10-23,14:27:12,STATUS,CPU: 17.0%, RAM: 77.8%
2025-10-23,14:27:19,STATUS,CPU: 15.5%, RAM: 77.7%
2025-10-23,14:27:26,STATUS,CPU: 15.7%, RAM: 77.7%
2025-10-23,14:27:33,STATUS,CPU: 19.0%, RAM: 78.2%
2025-10-23,14:27:41,STATUS,CPU: 19.5%, RAM: 78.0%
2025-10-23,14:27:48,STATUS,CPU: 16.7%, RAM: 77.4%
2025-10-23,14:27:55,STATUS,CPU: 14.6%, RAM: 77.6%
2025-10-23,14:28:02,STATUS,CPU: 18.4%, RAM: 78.1%
2025-10-23,14:28:09,STATUS,CPU: 15.1%, RAM: 78.1%
2025-10-23,14:28:16,STATUS,CPU: 21.4%, RAM: 77.7%
2025-10-23,14:28:23,STATUS,CPU: 22.2%, RAM: 77.6%
2025-10-23,14:28:30,STATUS,CPU: 24.3%, RAM: 78.7%
2025-10-23,14:28:37,STATUS,CPU: 22.5%, RAM: 77.6%
2025-10-23,14:28:44,STATUS,CPU: 20.4%, RAM: 77.2%
2025-10-23,14:28:51,STATUS,CPU: 20.5%, RAM: 77.0%
2025-10-23,14:28:58,STATUS,CPU: 50.8%, RAM: 78.2%
2025-10-23,14:29:05,STATUS,CPU: 21.2%, RAM: 78.5%
2025-10-23,14:29:12,STATUS,CPU: 15.0%, RAM: 77.9%
2025-10-23,14:29:19,STATUS,CPU: 22.6%, RAM: 77.8%
2025-10-23,14:29:26,STATUS,CPU: 32.7%, RAM: 78.4%
2025-10-23,14:29:33,STATUS,CPU: 50.7%, RAM: 79.7%
2025-10-23,14:29:40,STATUS,CPU: 20.2%, RAM: 78.9%
2025-10-23,14:29:47,STATUS,CPU: 16.8%, RAM: 78.8%
2025-10-23,14:29:54,STATUS,CPU: 16.2%, RAM: 78.7%
2025-10-23,14:30:01,STATUS,CPU: 19.7%, RAM: 78.8%
2025-10-23,14:30:08,STATUS,CPU: 19.4%, RAM: 79.4%
2025-10-23,14:30:12,INFO,Alarm created: CPU < 10.0% | Attack ongoing
2025-10-23,14:30:15,STATUS,CPU: 19.8%, RAM: 78.2%
2025-10-23,14:30:18,INPUT,User_Input_MenuChoice: 7
2025-10-23,14:30:21,INFO,Monitoring process stopped.
